id,lat,lon,name,REGION_C
1444,1.2754446644033866,103.72812015066818,Western Islands-Jurong Island And Bukom,WR
1445,1.2826795717397128,103.72811985601773,,
1446,1.289914478665364,103.72811955969924,,
1447,1.2971493851780247,103.72811926171266,,
1448,1.3043842912753807,103.72811896205799,Jurong East-Penjuru Crescent,WR
1449,1.3116191969551163,103.7281186607352,Jurong East-Penjuru Crescent,WR
1450,1.3188541022149178,103.72811835774428,Jurong East-Jurong River,WR
1451,1.32608900705247,103.72811805308517,Jurong East-Lakeside (Leisure),WR
1452,1.3333239114654587,103.72811774675787,Jurong East-Lakeside (Leisure),WR
1453,1.340558815451568,103.72811743876235,Jurong East-Lakeside (Leisure),WR
1454,1.3477937190084848,103.7281171290986,Jurong West-Hong Kah,WR
1455,1.3550286221338934,103.72811681776659,Tengah-Garden,WR
1456,1.36226352482548,103.72811650476628,Tengah-Garden,WR
1457,1.3694984270809296,103.72811619009765,Tengah-Forest Hill,WR
1458,1.376733328897928,103.72811587376069,Western Water Catchment-Murai,WR
1459,1.3839682302741603,103.72811555575537,Western Water Catchment-Murai,WR
1460,1.3912031312073128,103.72811523608165,Western Water Catchment-Murai,WR
1461,1.39843803169507,103.72811491473952,Western Water Catchment-Murai,WR
1462,1.4056729317351186,103.72811459172894,Western Water Catchment-Murai,WR
379,1.4129078313251435,103.7281142670499,Lim Chu Kang-Lim Chu Kang,NR
1463,1.4129078313251435,103.7281142670499,Lim Chu Kang-Lim Chu Kang,NR
380,1.4201427304628307,103.72811394070237,Lim Chu Kang-Lim Chu Kang,NR
381,1.4273776291458657,103.72811361268633,Lim Chu Kang-Lim Chu Kang,NR
382,1.434612527371935,103.72811328300175,Lim Chu Kang-Lim Chu Kang,NR
383,1.4418474251387232,103.72811295164858,Lim Chu Kang-Lim Chu Kang,NR
384,1.4490823224439167,103.72811261862682,Lim Chu Kang-Lim Chu Kang,NR
1002,1.3116148251447415,104.01448352574627,Changi-Changi Airport,ER
1003,1.3188497062814353,104.01448404740948,Changi-Changi Airport,ER
1004,1.326084586995746,104.01448457194479,Changi-Changi Airport,ER
1464,1.2682102358243998,103.74057087598422,,
1465,1.2754451463035053,103.74057061767192,,
1466,1.2971498752814867,103.74056983391112,,
1467,1.30438478411332,103.74056956971614,Jurong East-Penjuru Crescent,WR
1468,1.3116196925275478,103.74056930405044,Jurong East-Teban Gardens,WR
1469,1.3188546005218567,103.740569036914,Jurong East-Teban Gardens,WR
1470,1.3260895080939312,103.74056876830677,Jurong East-Lakeside (Business),WR
1471,1.3333244152414572,103.74056849822878,Jurong East-Jurong Gateway,WR
1472,1.3405593219621192,103.74056822667997,Jurong East-Yuhua East,WR
1473,1.3477942282536044,103.74056795366033,Bukit Batok-Bukit Batok West,WR
1474,1.3550291341135967,103.74056767916983,Bukit Batok-Brickworks,WR
1475,1.3622640395397827,103.74056740320847,Tengah-Park,WR
1476,1.3694989445298464,103.74056712577622,Tengah-Brickland,WR
1477,1.3767338490814753,103.74056684687305,Choa Chu Kang-Peng Siang,WR
